,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,12,0.582275367898374,2.28870622420763,0.00116312881651643,0.00232625763303286,0.00122434612264887,87,tags=92%, list=35%, signal=63%,NEK2/UBE2C/TPX2/TOP2A/HMMR/CENPF/PBK/CENPA/TTK/CDC20/BUB1
