,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,43,0.507042672933808,2.10961969124926,0.00039994667377683,0.00839888014931343,0.00673594397939924,292,tags=98%, list=51%, signal=51%,UBE2C/PBK/PTTG1/CDK1/TPX2/CDKN3/MYBL2/BUB1/CCNB2/BIRC5/KIF4A/GINS2/NDC80/EGF/ORC6/CENPA/TOP2A/CDC20/NEK2/CENPF/CDC45/HMMR/KIF11/KIF2C/AURKB/PRC1/MAD2L1/CCNA2/KNL1/TTK/AURKA/MKI67/KIF22/RACGAP1/STMN1/LMNB1/E2F2/CDC25A/PLK1/KIF15/CENPE/ESPL1
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,22,-0.45098427944428,-1.92678808137713,0.00542437779195916,0.0480290595990852,0.0385195465456322,81,tags=41%, list=14%, signal=36%,ACTC1/NR4A2/OXT/KCNQ2/KRT1/TFAP2B/GP2/CLPS/KRT13
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,41,0.443367496629353,1.82195511816907,0.00686129422844074,0.0480290595990852,0.0385195465456322,292,tags=90%, list=51%, signal=47%,PTTG1/CDK1/ASF1B/DIAPH3/CDKN3/MYBL2/CCNB2/BIRC5/MELK/DEPDC1/DLGAP5/KIF4A/ORC6/TOP2A/CDC20/RRM2/HMMR/KIF2C/AURKB/GINS1/MAD2L1/CDCA8/AURKA/E2F8/MKI67/KIF22/RAD51AP1/RACGAP1/STMN1/BUB1B/LMNB1/CDC25A/PLK1/SPC25/CENPE/CDKN2A/ESPL1
